	stcd2	cycle	stateabrev	stcd	dem_share	dem_share_imputed	dpres	incumb	winner_dem	uncontested	votes_dem	votes_rep	votes_dem_est	votes_rep_est	chamber	code	district	year	plan	winner	winner_plan
9529	2010s_4333	2014	TX	4333	1.000	0.723	72.65	1	1	1	43,769	0	34,398	13,210	us_house	TX2014	33	2014	TX5	D	D
9530	2010s_4334	2014	TX	4334	0.607	0.607	61.35	1	1	0	47,503	30,811	47,503	30,811	us_house	TX2014	34	2014	TX5	D	D
9531	2010s_4335	2014	TX	4335	0.652	0.652	64.55	1	1	0	60,124	32,040	60,124	32,040	us_house	TX2014	35	2014	TX5	D	D
9532	2010s_4336	2014	TX	4336	0.225	0.225	25.99	0	0	0	29,543	101,663	29,543	101,663	us_house	TX2014	36	2014	TX5	R	R
9533	2010s_4401	2014	UT	4401	0.302	0.302	20.86	-1	0	0	36,422	84,231	36,422	84,231	us_house	UT2014	1	2014		R	#N/A
9534	2010s_4402	2014	UT	4402	0.349	0.349	30.04	-1	0	0	47,585	88,915	47,585	88,915	us_house	UT2014	2	2014		R	#N/A
9535	2010s_4403	2014	UT	4403	0.237	0.237	19.94	-1	0	0	32,059	102,952	32,059	102,952	us_house	UT2014	3	2014		R	#N/A
9536	2010s_4404	2014	UT	4404	0.474	0.474	31.01	0	0	0	67,425	74,936	67,425	74,936	us_house	UT2014	4	2014		R	#N/A
9537	2010s_4601	2014	VA	4601	0.353	0.353	46.25	-1	0	0	72,059	131,861	72,059	131,861	us_house	VA2014	1	2014	VA5	R	R
9538	2010s_4602	2014	VA	4602	0.412	0.412	50.76	-1	0	0	71,178	101,558	71,178	101,558	us_house	VA2014	2	2014	VA5	R	R
9539	2010s_4603	2014	VA	4603	1.000	0.765	79.80	1	1	1	139,197	0	158,046	48,433	us_house	VA2014	3	2014	VA5	D	D
9540	2010s_4604	2014	VA	4604	0.384	0.384	49.34	-1	0	0	75,270	120,684	75,270	120,684	us_house	VA2014	4	2014	VA5	R	R
9541	2010s_4605	2014	VA	4605	0.371	0.371	46.65	-1	0	0	73,482	124,735	73,482	124,735	us_house	VA2014	5	2014	VA5	R	R
9542	2010s_4606	2014	VA	4606	0.000	0.340	40.18	-1	0	1	0	133,898	75,351	146,212	us_house	VA2014	6	2014	VA5	R	R
9543	2010s_4607	2014	VA	4607	0.378	0.378	42.29	0	0	0	89,914	148,026	89,914	148,026	us_house	VA2014	7	2014	VA5	R	R
9544	2010s_4608	2014	VA	4608	0.668	0.668	68.62	0	1	0	128,102	63,810	128,102	63,810	us_house	VA2014	8	2014	VA5	D	D
9545	2010s_4609	2014	VA	4609	0.000	0.317	35.61	-1	0	1	0	117,465	60,720	130,824	us_house	VA2014	9	2014	VA5	R	R
9546	2010s_4610	2014	VA	4610	0.417	0.417	49.44	0	0	0	89,957	125,914	89,957	125,914	us_house	VA2014	10	2014	VA5	R	R
9547	2010s_4611	2014	VA	4611	0.585	0.585	63.26	1	1	0	106,780	75,796	106,780	75,796	us_house	VA2014	11	2014	VA5	D	D
9548	2010s_4501	2014	VT	4501	0.675	0.675	68.23	1	1	0	123,349	59,432	123,349	59,432	us_house	VT2014	1	2014		D	#N/A
9549	2010s_4701	2014	WA	4701	0.550	0.550	55.54	1	1	0	124,151	101,428	124,151	101,428	us_house	WA2014	1	2014	WA5	D	D
9550	2010s_4702	2014	WA	4702	0.606	0.606	60.91	1	1	0	122,173	79,518	122,173	79,518	us_house	WA2014	2	2014	WA5	D	D
9551	2010s_4703	2014	WA	4703	0.385	0.385	49.13	-1	0	0	78,018	124,796	78,018	124,796	us_house	WA2014	3	2014	WA5	R	R
9552	2010s_4704	2014	WA	4704	0.000	0.321	38.83	0	0	1	0	153,079	43,296	91,585	us_house	WA2014	4	2014	WA5	R	R
9553	2010s_4705	2014	WA	4705	0.393	0.393	44.96	-1	0	0	87,772	135,470	87,772	135,470	us_house	WA2014	5	2014	WA5	R	R
9554	2010s_4706	2014	WA	4706	0.630	0.630	57.66	1	1	0	141,265	83,025	141,265	83,025	us_house	WA2014	6	2014	WA5	D	D
9555	2010s_4707	2014	WA	4707	0.810	0.810	81.40	1	1	0	203,954	47,921	203,954	47,921	us_house	WA2014	7	2014	WA5	D	D
9556	2010s_4708	2014	WA	4708	0.367	0.367	50.82	-1	0	0	73,003	125,741	73,003	125,741	us_house	WA2014	8	2014	WA5	R	X
9557	2010s_4709	2014	WA	4709	0.708	0.708	69.77	1	1	0	118,132	48,662	118,132	48,662	us_house	WA2014	9	2014	WA5	D	D
9558	2010s_4710	2014	WA	4710	0.547	0.547	57.80	1	1	0	99,279	82,213	99,279	82,213	us_house	WA2014	10	2014	WA5	D	D
9559	2010s_4901	2014	WI	4901	0.367	0.367	47.88	-1	0	0	105,552	182,316	105,552	182,316	us_house	WI2014	1	2014	WI5	R	R
9560	2010s_4902	2014	WI	4902	0.685	0.685	69.13	1	1	0	224,920	103,619	224,920	103,619	us_house	WI2014	2	2014	WI5	D	D
9561	2010s_4903	2014	WI	4903	0.565	0.565	55.58	1	1	0	155,368	119,540	155,368	119,540	us_house	WI2014	3	2014	WI5	D	D
9562	2010s_4904	2014	WI	4904	0.723	0.723	75.98	1	1	0	179,045	68,490	179,045	68,490	us_house	WI2014	4	2014	WI5	D	D
9563	2010s_4905	2014	WI	4905	0.304	0.304	38.08	-1	0	0	101,190	231,160	101,190	231,160	us_house	WI2014	5	2014	WI5	R	R
9564	2010s_4906	2014	WI	4906	0.419	0.419	46.31	0	0	0	122,212	169,767	122,212	169,767	us_house	WI2014	6	2014	WI5	R	R
9565	2010s_4907	2014	WI	4907	0.399	0.399	48.43	-1	0	0	112,949	169,891	112,949	169,891	us_house	WI2014	7	2014	WI5	R	R
9566	2010s_4908	2014	WI	4908	0.350	0.350	48.13	-1	0	0	101,345	188,553	101,345	188,553	us_house	WI2014	8	2014	WI5	R	R
9567	2010s_4801	2014	WV	4801	0.360	0.360	36.34	-1	0	0	52,109	92,491	52,109	92,491	us_house	WV2014	1	2014		R	#N/A
9568	2010s_4802	2014	WV	4802	0.482	0.482	38.78	0	0	0	67,687	72,619	67,687	72,619	us_house	WV2014	2	2014		R	#N/A
9569	2010s_4803	2014	WV	4803	0.446	0.446	33.54	1	0	0	62,688	77,713	62,688	77,713	us_house	WV2014	3	2014		R	#N/A
9570	2010s_5001	2014	WY	5001	0.251	0.251	28.81	-1	0	0	37,803	113,038	37,803	113,038	us_house	WY2014	1	2014		R	#N/A
9571	2010s_201	2016	AK	201	0.417	0.417	41.64	-1	0	0	111,019	155,088	111,019	155,088	us_house	AK2016	1	2016		R	#N/A
9572	2010s_101	2016	AL	101	0.000	0.310	34.94	-1	0	1	0	208,083	84,290	187,505	us_house	AL2016	1	2016	AL5	R	R
9573	2010s_102	2016	AL	102	0.454	0.454	33.71	-1	0	0	112,089	134,886	112,089	134,886	us_house	AL2016	2	2016	AL5	R	R
9574	2010s_103	2016	AL	103	0.330	0.330	33.09	-1	0	0	94,549	192,164	94,549	192,164	us_house	AL2016	3	2016	AL5	R	R
9575	2010s_104	2016	AL	104	0.000	0.173	17.79	-1	0	1	0	235,925	47,652	227,816	us_house	AL2016	4	2016	AL5	R	R
9576	2010s_105	2016	AL	105	0.332	0.332	32.60	-1	0	0	102,234	205,647	102,234	205,647	us_house	AL2016	5	2016	AL5	R	R
9577	2010s_106	2016	AL	106	0.254	0.254	26.93	-1	0	0	83,709	245,313	83,709	245,313	us_house	AL2016	6	2016	AL5	R	R
9578	2010s_107	2016	AL	107	1.000	0.735	70.93	1	1	1	229,330	0	224,106	80,972	us_house	AL2016	7	2016	AL5	D	D
9579	2010s_401	2016	AR	401	0.000	0.281	31.72	-1	0	1	0	183,866	69,044	176,628	us_house	AR2016	1	2016		R	#N/A
9580	2010s_402	2016	AR	402	0.387	0.387	44.31	-1	0	0	111,347	176,472	111,347	176,472	us_house	AR2016	2	2016		R	#N/A
9581	2010s_403	2016	AR	403	0.000	0.278	33.01	-1	0	1	0	217,192	75,104	194,788	us_house	AR2016	3	2016		R	#N/A
9582	2010s_404	2016	AR	404	0.000	0.327	32.77	-1	0	1	0	182,885	82,115	169,347	us_house	AR2016	4	2016		R	#N/A
9583	2010s_301	2016	AZ	301	0.539	0.539	49.42	0	1	0	142,219	121,745	142,219	121,745	us_house	AZ2016	1	2016	AZ5	D	D
9584	2010s_302	2016	AZ	302	0.430	0.430	52.60	-1	0	0	135,873	179,806	135,873	179,806	us_house	AZ2016	2	2016	AZ5	R	X
9585	2010s_303	2016	AZ	303	1.000	0.624	65.75	1	1	1	148,973	0	121,190	72,896	us_house	AZ2016	3	2016	AZ5	D	D
9586	2010s_304	2016	AZ	304	0.285	0.285	28.89	-1	0	0	81,296	203,487	81,296	203,487	us_house	AZ2016	4	2016	AZ5	R	R
9587	2010s_305	2016	AZ	305	0.359	0.359	38.79	0	0	0	114,940	205,184	114,940	205,184	us_house	AZ2016	5	2016	AZ5	R	R
9588	2010s_306	2016	AZ	306	0.379	0.379	44.73	-1	0	0	122,866	201,578	122,866	201,578	us_house	AZ2016	6	2016	AZ5	R	R
9589	2010s_307	2016	AZ	307	0.753	0.753	76.06	1	1	0	119,465	39,286	119,465	39,286	us_house	AZ2016	7	2016	AZ5	D	D
9590	2010s_308	2016	AZ	308	0.000	0.366	38.91	-1	0	1	0	204,942	112,178	194,274	us_house	AZ2016	8	2016	AZ5	R	R
9591	2010s_309	2016	AZ	309	0.609	0.609	58.75	1	1	0	169,055	108,350	169,055	108,350	us_house	AZ2016	9	2016	AZ5	D	D
9592	2010s_501	2016	CA	501	0.409	0.409	39.37	-1	0	0	128,588	185,448	128,588	185,448	us_house	CA2016	1	2016	CA5	R	R
9593	2010s_502	2016	CA	502	0.769	0.769	74.76	1	1	0	254,194	76,572	254,194	76,572	us_house	CA2016	2	2016	CA5	D	D
9594	2010s_503	2016	CA	503	0.594	0.594	56.75	1	1	0	152,513	104,453	152,513	104,453	us_house	CA2016	3	2016	CA5	D	D
9595	2010s_504	2016	CA	504	0.373	0.373	42.12	-1	0	0	130,845	220,133	130,845	220,133	us_house	CA2016	4	2016	CA5	R	R
9596	2010s_505	2016	CA	505	0.769	0.769	74.01	1	1	0	224,526	67,565	224,526	67,565	us_house	CA2016	5	2016	CA5	D	D
9597	2010s_506	2016	CA	506	0.754	0.754	73.93	1	1	0	177,565	57,848	177,565	57,848	us_house	CA2016	6	2016	CA5	D	D
9598	2010s_507	2016	CA	507	0.512	0.512	56.12	1	1	0	152,133	145,168	152,133	145,168	us_house	CA2016	7	2016	CA5	D	D
9599	2010s_508	2016	CA	508	0.377	0.377	41.99	-1	0	0	83,035	136,972	83,035	136,972	us_house	CA2016	8	2016	CA5	R	R
9600	2010s_509	2016	CA	509	0.574	0.574	59.83	1	1	0	133,163	98,992	133,163	98,992	us_house	CA2016	9	2016	CA5	D	D
9601	2010s_510	2016	CA	510	0.483	0.483	51.60	-1	0	0	116,470	124,671	116,470	124,671	us_house	CA2016	10	2016	CA5	R	X
9602	2010s_511	2016	CA	511	0.721	0.721	75.90	1	1	0	214,868	83,341	214,868	83,341	us_house	CA2016	11	2016	CA5	D	D
9603	2010s_512	2016	CA	512	1.000	0.861	90.83	1	1	1	274,035	0	275,559	44,601	us_house	CA2016	12	2016	CA5	D	D
9604	2010s_513	2016	CA	513	0.908	0.908	92.78	1	1	0	293,117	29,754	293,117	29,754	us_house	CA2016	13	2016	CA5	D	D
9605	2010s_514	2016	CA	514	0.809	0.809	80.86	1	1	0	231,630	54,817	231,630	54,817	us_house	CA2016	14	2016	CA5	D	D
9606	2010s_515	2016	CA	515	0.738	0.738	74.28	1	1	0	198,578	70,619	198,578	70,619	us_house	CA2016	15	2016	CA5	D	D
9607	2010s_516	2016	CA	516	0.580	0.580	61.44	1	1	0	97,473	70,483	97,473	70,483	us_house	CA2016	16	2016	CA5	D	D
9608	2010s_517	2016	CA	517	1.000	0.718	78.28	0	1	1	233,192	0	173,078	68,039	us_house	CA2016	17	2016	CA5	D	D
9609	2010s_518	2016	CA	518	0.711	0.711	78.42	1	1	0	230,460	93,470	230,460	93,470	us_house	CA2016	18	2016	CA5	D	D
9610	2010s_519	2016	CA	519	0.739	0.739	77.22	1	1	0	181,802	64,061	181,802	64,061	us_house	CA2016	19	2016	CA5	D	D
9611	2010s_520	2016	CA	520	0.708	0.708	75.21	0	1	0	180,980	74,811	180,980	74,811	us_house	CA2016	20	2016	CA5	D	D
9612	2010s_521	2016	CA	521	0.433	0.433	58.17	-1	0	0	57,282	75,126	57,282	75,126	us_house	CA2016	21	2016	CA5	R	X
9613	2010s_522	2016	CA	522	0.324	0.324	44.98	-1	0	0	76,211	158,755	76,211	158,755	us_house	CA2016	22	2016	CA5	R	R
9614	2010s_523	2016	CA	523	0.308	0.308	38.32	-1	0	0	74,468	167,116	74,468	167,116	us_house	CA2016	23	2016	CA5	R	R
9615	2010s_524	2016	CA	524	0.534	0.534	60.84	0	1	0	166,034	144,780	166,034	144,780	us_house	CA2016	24	2016	CA5	D	D
9616	2010s_525	2016	CA	525	0.469	0.469	53.57	-1	0	0	122,406	138,755	122,406	138,755	us_house	CA2016	25	2016	CA5	R	X
9617	2010s_526	2016	CA	526	0.604	0.604	61.66	1	1	0	169,248	111,059	169,248	111,059	us_house	CA2016	26	2016	CA5	D	D
9618	2010s_527	2016	CA	527	0.674	0.674	69.92	1	1	0	168,977	81,655	168,977	81,655	us_house	CA2016	27	2016	CA5	D	D
9619	2010s_528	2016	CA	528	0.780	0.780	76.38	1	1	0	210,883	59,526	210,883	59,526	us_house	CA2016	28	2016	CA5	D	D
9620	2010s_529	2016	CA	529	1.000	0.775	82.22	0	1	1	171,824	0	145,051	42,188	us_house	CA2016	29	2016	CA5	D	D
9621	2010s_530	2016	CA	530	0.726	0.726	72.89	1	1	0	205,279	77,325	205,279	77,325	us_house	CA2016	30	2016	CA5	D	D
9622	2010s_531	2016	CA	531	0.561	0.561	61.19	1	1	0	121,070	94,866	121,070	94,866	us_house	CA2016	31	2016	CA5	D	X
9623	2010s_532	2016	CA	532	1.000	0.649	70.63	0	1	1	186,646	0	137,298	74,386	us_house	CA2016	32	2016	CA5	D	D
9624	2010s_533	2016	CA	533	0.664	0.664	71.90	1	1	0	219,397	110,822	219,397	110,822	us_house	CA2016	33	2016	CA5	D	D
9625	2010s_534	2016	CA	534	1.000	0.822	88.65	0	1	1	159,156	0	146,129	31,707	us_house	CA2016	34	2016	CA5	D	D
9626	2010s_535	2016	CA	535	0.724	0.724	71.56	1	1	0	124,044	47,309	124,044	47,309	us_house	CA2016	35	2016	CA5	D	D
9627	2010s_536	2016	CA	536	0.621	0.621	54.60	1	1	0	144,348	88,269	144,348	88,269	us_house	CA2016	36	2016	CA5	D	D
9628	2010s_537	2016	CA	537	1.000	0.859	89.93	0	1	1	237,272	0	221,869	36,545	us_house	CA2016	37	2016	CA5	D	D
9629	2010s_538	2016	CA	538	0.705	0.705	70.97	1	1	0	163,590	68,524	163,590	68,524	us_house	CA2016	38	2016	CA5	D	D
9630	2010s_539	2016	CA	539	0.428	0.428	54.56	-1	0	0	112,679	150,777	112,679	150,777	us_house	CA2016	39	2016	CA5	R	X
9631	2010s_540	2016	CA	540	1.000	0.793	86.53	1	1	1	106,554	0	136,885	35,673	us_house	CA2016	40	2016	CA5	D	D
9632	2010s_541	2016	CA	541	0.650	0.650	64.82	1	1	0	128,164	69,159	128,164	69,159	us_house	CA2016	41	2016	CA5	D	D
9633	2010s_542	2016	CA	542	0.412	0.412	43.67	-1	0	0	104,689	149,547	104,689	149,547	us_house	CA2016	42	2016	CA5	R	R
9634	2010s_543	2016	CA	543	0.761	0.761	82.44	1	1	0	167,017	52,499	167,017	52,499	us_house	CA2016	43	2016	CA5	D	D
9635	2010s_544	2016	CA	544	1.000	0.827	87.09	0	1	1	178,413	0	232,145	48,400	us_house	CA2016	44	2016	CA5	D	D
9636	2010s_545	2016	CA	545	0.414	0.414	52.87	-1	0	0	129,231	182,618	129,231	182,618	us_house	CA2016	45	2016	CA5	R	X
9637	2010s_546	2016	CA	546	1.000	0.653	70.38	0	1	1	164,593	0	116,925	62,153	us_house	CA2016	46	2016	CA5	D	D
9638	2010s_547	2016	CA	547	0.637	0.637	66.88	1	1	0	154,759	88,109	154,759	88,109	us_house	CA2016	47	2016	CA5	D	D
9639	2010s_548	2016	CA	548	0.417	0.417	50.90	-1	0	0	127,715	178,701	127,715	178,701	us_house	CA2016	48	2016	CA5	R	X
9640	2010s_549	2016	CA	549	0.497	0.497	53.99	-1	0	0	154,267	155,888	154,267	155,888	us_house	CA2016	49	2016	CA5	R	X
9641	2010s_550	2016	CA	550	0.365	0.365	42.04	-1	0	0	103,646	179,937	103,646	179,937	us_house	CA2016	50	2016	CA5	R	R
9642	2010s_551	2016	CA	551	0.728	0.728	75.90	1	1	0	145,162	54,362	145,162	54,362	us_house	CA2016	51	2016	CA5	D	D
9643	2010s_552	2016	CA	552	0.565	0.565	62.01	1	1	0	181,253	139,403	181,253	139,403	us_house	CA2016	52	2016	CA5	D	D
9644	2010s_553	2016	CA	553	0.670	0.670	68.54	1	1	0	198,988	97,968	198,988	97,968	us_house	CA2016	53	2016	CA5	D	D
9645	2010s_601	2016	CO	601	0.710	0.710	74.84	1	1	0	257,254	105,030	257,254	105,030	us_house	CO2016	1	2016	CO5	D	D
9646	2010s_602	2016	CO	602	0.605	0.605	61.69	1	1	0	260,175	170,001	260,175	170,001	us_house	CO2016	2	2016	CO5	D	D
9647	2010s_603	2016	CO	603	0.425	0.425	43.48	-1	0	0	150,914	204,220	150,914	204,220	us_house	CO2016	3	2016	CO5	R	R
9648	2010s_604	2016	CO	604	0.332	0.332	37.40	-1	0	0	123,642	248,230	123,642	248,230	us_house	CO2016	4	2016	CO5	R	R
9649	2010s_605	2016	CO	605	0.331	0.331	36.73	-1	0	0	111,676	225,445	111,676	225,445	us_house	CO2016	5	2016	CO5	R	R
9650	2010s_606	2016	CO	606	0.456	0.456	54.86	-1	0	0	160,372	191,626	160,372	191,626	us_house	CO2016	6	2016	CO5	R	X
9651	2010s_607	2016	CO	607	0.581	0.581	56.61	1	1	0	199,758	144,066	199,758	144,066	us_house	CO2016	7	2016	CO5	D	D
9652	2010s_701	2016	CT	701	0.655	0.655	62.07	1	1	0	200,686	105,674	200,686	105,674	us_house	CT2016	1	2016		D	#N/A
9653	2010s_702	2016	CT	702	0.653	0.653	51.53	1	1	0	208,818	111,149	208,818	111,149	us_house	CT2016	2	2016		D	#N/A
9654	2010s_703	2016	CT	703	0.690	0.690	58.05	1	1	0	213,572	95,786	213,572	95,786	us_house	CT2016	3	2016		D	#N/A
9655	2010s_704	2016	CT	704	0.609	0.609	61.95	1	1	0	187,811	120,653	187,811	120,653	us_house	CT2016	4	2016		D	#N/A
9656	2010s_705	2016	CT	705	0.589	0.589	52.14	1	1	0	179,252	124,900	179,252	124,900	us_house	CT2016	5	2016		D	#N/A
9657	2010s_801	2016	DE	801	0.575	0.575	56.03	0	1	0	233,554	172,301	233,554	172,301	us_house	DE2016	1	2016		D	#N/A
9658	2010s_901	2016	FL	901	0.309	0.309	29.47	0	0	0	114,079	255,107	114,079	255,107	us_house	FL2016	1	2016	FL5.1	R	R
9659	2010s_902	2016	FL	902	0.308	0.308	31.61	0	0	0	102,801	231,163	102,801	231,163	us_house	FL2016	2	2016	FL5.1	R	R
9660	2010s_903	2016	FL	903	0.413	0.413	41.70	-1	0	0	136,338	193,843	136,338	193,843	us_house	FL2016	3	2016	FL5.1	R	R
9661	2010s_904	2016	FL	904	0.282	0.282	35.45	0	0	0	113,088	287,509	113,088	287,509	us_house	FL2016	4	2016	FL5.1	R	R
9662	2010s_905	2016	FL	905	0.642	0.642	63.07	0	1	0	194,540	108,325	194,540	108,325	us_house	FL2016	5	2016	FL5.1	D	D
9663	2010s_906	2016	FL	906	0.414	0.414	41.22	-1	0	0	151,051	213,519	151,051	213,519	us_house	FL2016	6	2016	FL5.1	R	R
9664	2010s_907	2016	FL	907	0.515	0.515	53.82	-1	1	0	182,039	171,583	182,039	171,583	us_house	FL2016	7	2016	FL5.1	D	D
9665	2010s_908	2016	FL	908	0.340	0.340	39.23	-1	0	0	127,127	246,283	127,127	246,283	us_house	FL2016	8	2016	FL5.1	R	R
9666	2010s_909	2016	FL	909	0.575	0.575	56.67	0	1	0	195,311	144,450	195,311	144,450	us_house	FL2016	9	2016	FL5.1	D	D
9667	2010s_910	2016	FL	910	0.649	0.649	63.91	0	1	0	198,491	107,498	198,491	107,498	us_house	FL2016	10	2016	FL5.1	D	D
9668	2010s_911	2016	FL	911	0.326	0.326	33.40	-1	0	0	124,713	258,016	124,713	258,016	us_house	FL2016	11	2016	FL5.1	R	R
9669	2010s_912	2016	FL	912	0.314	0.314	40.33	-1	0	0	116,110	253,559	116,110	253,559	us_house	FL2016	12	2016	FL5.1	R	R
9670	2010s_913	2016	FL	913	0.519	0.519	51.67	-1	1	0	184,693	171,149	184,693	171,149	us_house	FL2016	13	2016	FL5.1	D	D
9671	2010s_914	2016	FL	914	0.618	0.618	59.46	1	1	0	195,789	121,088	195,789	121,088	us_house	FL2016	14	2016	FL5.1	D	D
9672	2010s_915	2016	FL	915	0.425	0.425	44.80	-1	0	0	135,475	182,999	135,475	182,999	us_house	FL2016	15	2016	FL5.1	R	R
9673	2010s_916	2016	FL	916	0.402	0.402	44.47	-1	0	0	155,262	230,654	155,262	230,654	us_house	FL2016	16	2016	FL5.1	R	R
9674	2010s_917	2016	FL	917	0.356	0.356	36.01	-1	0	0	115,974	209,348	115,974	209,348	us_house	FL2016	17	2016	FL5.1	R	R
9675	2010s_918	2016	FL	918	0.446	0.446	45.28	0	0	0	161,918	201,488	161,918	201,488	us_house	FL2016	18	2016	FL5.1	R	R
9676	2010s_919	2016	FL	919	0.341	0.341	38.62	0	0	0	123,812	239,225	123,812	239,225	us_house	FL2016	19	2016	FL5.1	R	R
9677	2010s_920	2016	FL	920	0.803	0.803	81.59	1	1	0	222,914	54,646	222,914	54,646	us_house	FL2016	20	2016	FL5.1	D	D
9678	2010s_921	2016	FL	921	0.641	0.641	59.98	1	1	0	210,606	118,038	210,606	118,038	us_house	FL2016	21	2016	FL5.1	D	D
9679	2010s_922	2016	FL	922	0.589	0.589	58.08	1	1	0	199,113	138,737	199,113	138,737	us_house	FL2016	22	2016	FL5.1	D	D
9680	2010s_923	2016	FL	923	0.583	0.583	63.36	1	1	0	183,225	130,818	183,225	130,818	us_house	FL2016	23	2016	FL5.1	D	D
9681	2010s_924	2016	FL	924		0.857	84.44	1	1	1	0	0	213,201	35,501	us_house	FL2016	24	2016	FL5.1	D	D
9682	2010s_925	2016	FL	925	0.376	0.376	49.13	-1	0	0	95,319	157,921	95,319	157,921	us_house	FL2016	25	2016	FL5.1	R	R
9683	2010s_926	2016	FL	926	0.437	0.437	58.27	-1	0	0	115,493	148,547	115,493	148,547	us_house	FL2016	26	2016	FL5.1	R	X
9684	2010s_927	2016	FL	927	0.451	0.451	60.10	-1	0	0	129,760	157,917	129,760	157,917	us_house	FL2016	27	2016	FL5.1	R	X
9685	2010s_1001	2016	GA	1001	0.000	0.394	42.03	-1	0	1	0	210,243	106,943	164,647	us_house	GA2016	1	2016	GA5	R	R
9686	2010s_1002	2016	GA	1002	0.612	0.612	55.95	1	1	0	148,543	94,056	148,543	94,056	us_house	GA2016	2	2016	GA5	D	D
9687	2010s_1003	2016	GA	1003	0.317	0.317	33.78	0	0	0	95,969	207,218	95,969	207,218	us_house	GA2016	3	2016	GA5	R	R
9688	2010s_1004	2016	GA	1004	0.757	0.757	77.23	1	1	0	220,146	70,593	220,146	70,593	us_house	GA2016	4	2016	GA5	D	D
9689	2010s_1005	2016	GA	1005	0.844	0.844	87.72	1	1	0	253,781	46,768	253,781	46,768	us_house	GA2016	5	2016	GA5	D	D
9690	2010s_1006	2016	GA	1006	0.383	0.383	49.21	-1	0	0	124,917	201,088	124,917	201,088	us_house	GA2016	6	2016	GA5	R	X
9691	2010s_1007	2016	GA	1007	0.396	0.396	46.72	-1	0	0	114,220	174,081	114,220	174,081	us_house	GA2016	7	2016	GA5	R	X
9692	2010s_1008	2016	GA	1008	0.324	0.324	35.21	-1	0	0	83,225	173,983	83,225	173,983	us_house	GA2016	8	2016	GA5	R	R
